# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Jul 26 18:06:36 2025
#
# User preference: *
#
# CONSTRAINT:  where (sy_snum = 1
# CONSTRAINT:  and discoverymethod like '%Radial Velocity%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
HD 219134 c,HD 219134,1,6,Radial Velocity,2015,Roque de los Muchachos Observatory,0,6.76458000000,0.00033000000,-0.00033000000,0,0.0653000000,0.0008000000,-0.0008000000,0,1.51100000,0.04700000,-0.04700000,0,0.13480239,0.00419306,-0.00419306,0,4.36000000,0.22000000,-0.22000000,0,0.01371803,0.00069219,-0.00069219,0,Mass,0.062000,0.039000,-0.039000,0,62.1000,1.9000,-1.9000,0,782.00,6.00,-6.00,0,0,K3 V,4699.00,16.00,-16.00,0,0.778000,0.005000,-0.005000,0,0.810000,0.030000,-0.030000,0,0.1100,0.0400,-0.0400,0,[Fe/H],4.567000,0.018000,-0.018000,0,23h13m20.93s,348.3372026,+57d10m10.65s,57.1696255,6.53127000,0.00384000,-0.00385000,5.5691100,0.0230000,-0.0230000,3.2610000,0.3040000,-0.3040000,5.2402000,0.0022257,-0.0022257
HD 219134 d,HD 219134,1,6,Radial Velocity,2015,Roque de los Muchachos Observatory,0,46.85900000000,0.02800000000,-0.02800000000,0,0.2370000000,0.0030000000,-0.0030000000,0,1.61000000,0.02000000,-0.02000000,-1,0.14363458,0.00178428,-0.00178428,-1,16.17000000,0.64000000,-0.64000000,-1,0.05087625,0.00201366,-0.00201366,-1,Mass,0.138000,0.025000,-0.025000,0,4.7200,0.1500,-0.1500,0,410.50,3.20,-3.20,0,0,K3 V,4699.00,16.00,-16.00,0,0.778000,0.005000,-0.005000,0,0.810000,0.030000,-0.030000,0,0.1100,0.0400,-0.0400,0,[Fe/H],4.567000,0.018000,-0.018000,0,23h13m20.93s,348.3372026,+57d10m10.65s,57.1696255,6.53127000,0.00384000,-0.00385000,5.5691100,0.0230000,-0.0230000,3.2610000,0.3040000,-0.3040000,5.2402000,0.0022257,-0.0022257
HD 219134 f,HD 219134,1,6,Radial Velocity,2015,Multiple Observatories,1,22.71700000000,0.01500000000,-0.01500000000,0,0.1463000000,0.0018000000,-0.0018000000,0,1.31000000,0.02000000,-0.02000000,-1,0.11687037,0.00178428,-0.00178428,-1,7.30000000,0.40000000,-0.40000000,-1,0.02296825,0.00125853,-0.00125853,-1,Mass,0.148000,0.047000,-0.047000,0,12.3800,0.3800,-0.3800,0,522.60,4.10,-4.10,0,0,K3 V,4699.00,16.00,-16.00,0,0.778000,0.005000,-0.005000,0,0.810000,0.030000,-0.030000,0,0.1100,0.0400,-0.0400,0,[Fe/H],4.567000,0.018000,-0.018000,0,23h13m20.93s,348.3372026,+57d10m10.65s,57.1696255,6.53127000,0.00384000,-0.00385000,5.5691100,0.0230000,-0.0230000,3.2610000,0.3040000,-0.3040000,5.2402000,0.0022257,-0.0022257
HD 219134 g,HD 219134,1,6,Radial Velocity,2015,Multiple Observatories,0,94.20000000000,0.20000000000,-0.20000000000,0,0.3753000000,0.0004000000,-0.0004000000,0,3.28000000,,,0,0.29300000,,,0,10.80622000,1.27132000,-1.27132000,0,0.03400000,0.00400000,-0.00400000,0,Msini,0.000000,,,0,,,,,,,,,0,K3 V,4913.00,,,0,0.770000,0.020000,-0.020000,0,0.794000,0.037000,-0.022000,0,0.0800,,,0,[Fe/H],4.510000,,,0,23h13m20.93s,348.3372026,+57d10m10.65s,57.1696255,6.53127000,0.00384000,-0.00385000,5.5691100,0.0230000,-0.0230000,3.2610000,0.3040000,-0.3040000,5.2402000,0.0022257,-0.0022257
HD 219134 h,HD 219134,1,6,Radial Velocity,2015,Roque de los Muchachos Observatory,0,2247.00000000000,43.00000000000,-43.00000000000,0,3.1100000000,0.0400000000,-0.0400000000,0,12.70000000,,,0,1.14000000,,,0,108.06220000,6.35660000,-6.35660000,0,0.34000000,0.02000000,-0.02000000,0,Msini,0.060000,0.040000,-0.040000,0,,,,,,,,,0,K3 V,4913.00,,,0,0.770000,0.020000,-0.020000,0,0.794000,0.037000,-0.022000,0,0.0800,,,0,[Fe/H],4.510000,,,0,23h13m20.93s,348.3372026,+57d10m10.65s,57.1696255,6.53127000,0.00384000,-0.00385000,5.5691100,0.0230000,-0.0230000,3.2610000,0.3040000,-0.3040000,5.2402000,0.0022257,-0.0022257
HD 219139 b,HD 219139,1,1,Radial Velocity,2021,Okayama Astrophysical Observatory,0,275.50000000000,2.30000000000,-1.00000000000,0,0.9400000000,0.0600000000,-0.0700000000,0,14.00000000,,,0,1.24000000,,,0,247.90615746,15.89142035,-63.56568140,0,0.78000000,0.05000000,-0.20000000,0,Msini,0.110000,0.087000,-0.081000,0,,,,,,,,,0,G5 III,4831.00,,,0,11.220000,0.550000,-0.270000,0,1.460000,0.310000,-0.290000,0,-0.2000,0.0900,-0.0700,0,[Fe/H],2.480000,0.080000,-0.070000,0,23h13m26.50s,348.3604055,+11d03m53.94s,11.0649832,104.93500000,1.14600000,-1.12100000,5.8486300,0.0230000,-0.0230000,3.3920000,0.2300000,-0.2300000,5.5776200,0.0025034,-0.0025034
HD 219415 b,HD 219415,1,1,Radial Velocity,2012,McDonald Observatory,0,2093.30000000000,32.70000000000,-32.70000000000,0,3.2000000000,,,0,13.80000000,,,0,1.23000000,,,0,317.83000000,,,0,1.00000000,,,0,Msini,0.400000,0.090000,-0.090000,0,,,,,,,,,0,K0 III,4820.00,20.00,-20.00,0,2.900000,0.400000,-0.400000,0,1.000000,0.100000,-0.100000,0,-0.0400,0.0900,-0.0900,0,[Fe/H],3.510000,0.060000,-0.060000,0,23h14m53.85s,348.7243579,+56d43m49.08s,56.7303001,165.18400000,0.89500000,-0.89500000,8.9090000,0.0030000,-0.0030000,6.4210000,0.0200000,-0.0200000,8.5974500,0.0002100,-0.0002100
HD 219828 b,HD 219828,1,2,Radial Velocity,2007,La Silla Observatory,0,3.83483000000,0.00007000000,-0.00007000000,0,0.0490000000,0.0020000000,-0.0020000000,0,4.59000000,,,0,0.40900000,,,0,19.06970442,1.58914204,-1.58914204,0,0.06000000,0.00500000,-0.00500000,0,Msini,0.091000,0.021000,-0.025000,0,,,,,,,,,0,G0 IV,5891.00,18.00,-18.00,0,1.560000,0.040000,-0.040000,0,1.040000,0.124000,-0.124000,0,0.1900,0.0300,-0.0300,0,[Fe/H],4.170000,0.010000,-0.010000,0,23h18m46.73s,349.6947029,+18d38m44.71s,18.6457524,73.11400000,0.35700000,-0.35360000,8.0400000,0.0300000,-0.0300000,6.5300000,0.0180000,-0.0180000,7.8833800,0.0003170,-0.0003170
HD 219828 c,HD 219828,1,2,Radial Velocity,2016,Multiple Facilities,0,4789.87297000000,90.67081000000,-80.73006000000,0,5.6570000000,0.2280000000,-0.2420000000,0,12.20000000,,,0,1.09000000,,,0,5102.41724598,1118.75599264,-403.64207689,0,16.05400000,3.52000000,-1.27000000,0,Mass,0.811000,0.004000,-0.004000,0,,,,,,,,,0,G0 IV,5891.00,18.00,-18.00,0,1.560000,0.040000,-0.040000,0,1.040000,0.124000,-0.124000,0,0.1900,0.0300,-0.0300,0,[Fe/H],4.170000,0.010000,-0.010000,0,23h18m46.73s,349.6947029,+18d38m44.71s,18.6457524,73.11400000,0.35700000,-0.35360000,8.0400000,0.0300000,-0.0300000,6.5300000,0.0180000,-0.0180000,7.8833800,0.0003170,-0.0003170
HD 220074 b,HD 220074,1,1,Radial Velocity,2012,Bohyunsan Optical Astronomical Observatory,0,672.09998000000,3.70000000000,-3.70000000000,0,1.6000000000,0.1300000000,-0.1300000000,0,12.20000000,,,0,1.09000000,,,0,5288.69120000,4214.42580000,-4214.42580000,0,16.64000000,13.26000000,-13.26000000,0,Msini,0.140000,0.050000,-0.050000,0,,,,,,,,,0,M2 III,3787.00,110.00,-110.00,0,54.920000,8.760000,-8.760000,0,2.200000,2.620000,-2.620000,0,-0.2500,,,0,[Fe/H],1.300000,0.500000,-0.500000,0,23h20m14.40s,350.0599827,+61d58m12.38s,61.9701062,324.54000000,6.44300000,-6.20100000,6.4060700,0.0230000,-0.0230000,2.0060000,0.2120000,-0.2120000,5.6273700,0.0019476,-0.0019476
HD 220197 b,HD 220197,1,1,Radial Velocity,2018,Roque de los Muchachos Observatory,0,1728.00000000000,162.00000000000,-80.00000000000,0,2.7290000000,0.1680000000,-0.0850000000,0,9.32000000,,,0,0.83200000,,,0,63.56600000,22.24810000,-12.71320000,0,0.20000000,0.07000000,-0.04000000,0,Msini,0.187000,0.279000,-0.132000,0,,,,,,,,,0,G5,5683.00,15.00,-15.00,0,0.980000,0.020000,-0.020000,0,0.910000,0.020000,-0.020000,0,-0.5500,0.0600,-0.0600,0,[Fe/H],4.420000,0.030000,-0.030000,0,23h21m58.73s,350.4946927,+16d37m56.39s,16.6323305,64.41100000,0.19440000,-0.19320000,8.9200000,0.0300000,-0.0300000,7.3490000,0.0360000,-0.0360000,8.7448100,0.0002620,-0.0002620
HD 220689 b,HD 220689,1,1,Radial Velocity,2012,La Silla Observatory,0,2266.40000000000,65.84000000000,-58.77000000000,0,3.3960000000,0.0840000000,-0.0810000000,0,13.70000000,,,0,1.22000000,,,0,381.39408840,69.92224954,-34.96112477,0,1.20000000,0.22000000,-0.11000000,0,Mass,0.054000,0.061000,-0.038000,0,,,,,,,,,0,G3 V,5921.00,26.00,-26.00,0,1.068000,0.047000,-0.047000,0,1.016000,0.048000,-0.048000,0,-0.0700,0.1000,-0.1000,0,[Fe/H],4.360000,0.045000,-0.045000,0,23h25m52.97s,351.4707282,-20d37m00.45s,-20.6167923,46.87780000,0.10480000,-0.10440000,7.7400000,0.0300000,-0.0300000,6.3260000,0.0310000,-0.0310000,7.5943800,0.0004040,-0.0004040
HD 220773 b,HD 220773,1,1,Radial Velocity,2011,McDonald Observatory,0,3724.70000000000,463.00000000000,-463.00000000000,0,4.9400000000,0.2000000000,-0.2000000000,0,13.60000000,,,0,1.21000000,,,0,460.80000000,95.00000000,-95.00000000,0,1.45000000,0.30000000,-0.30000000,0,Msini,0.510000,0.100000,-0.100000,0,,,,,,,,,0,F9,5940.00,100.00,-100.00,0,1.679696,0.016544,-0.035392,0,1.160000,,,0,0.0900,0.0600,-0.0600,0,[Fe/H],4.240000,0.120000,-0.120000,0,23h26m27.47s,351.6144715,+08d38m34.39s,8.6428871,50.51030000,0.17260000,-0.17150000,7.1083100,0.0230000,-0.0230000,5.6510000,0.0170000,-0.0170000,6.9459500,0.0002410,-0.0002410
HD 221287 b,HD 221287,1,1,Radial Velocity,2007,La Silla Observatory,0,456.10000000000,7.70000000000,-5.80000000000,0,1.2500000000,0.0400000000,-0.0400000000,0,13.10000000,,,0,1.17000000,,,0,982.05000000,251.08000000,-251.08000000,0,3.09000000,0.79000000,-0.79000000,0,Msini,0.080000,0.170000,-0.050000,0,,,,,,,,,0,F7 V,6304.00,45.00,-45.00,0,1.138640,0.039231,-0.046291,0,1.250000,0.100000,-0.100000,0,-0.0300,0.0500,-0.0500,0,[Fe/H],4.430000,0.160000,-0.160000,0,23h31m20.69s,352.8362230,-58d12m35.11s,-58.2097540,55.92310000,0.12680000,-0.12630000,7.8200000,0.0300000,-0.0300000,6.5690000,0.0200000,-0.0200000,7.6815300,0.0002240,-0.0002240
HD 221420 b,HD 221420,1,1,Radial Velocity,2019,Anglo-Australian Telescope,0,10066.00000000000,929.00000000000,-1125.00000000000,0,10.1000000000,0.7000000000,-0.7000000000,0,12.00000000,,,0,1.07000000,,,0,6992.22495400,635.65681400,-635.65681400,0,22.00000000,2.00000000,-2.00000000,0,Mass,0.120000,0.040000,-0.030000,0,,,,,,,,,0,G1 V,5847.00,22.00,-22.00,0,1.947000,0.013000,-0.013000,0,1.340000,0.070000,-0.070000,0,0.3300,0.0200,-0.0200,0,[Fe/H],4.030000,0.030000,-0.030000,0,23h33m19.66s,353.3319001,-77d23m07.18s,-77.3853286,31.14150000,0.03760000,-0.03760000,5.8200000,0.0300000,-0.0300000,4.3060000,0.0360000,-0.0360000,5.6586200,0.0013644,-0.0013644
HD 221585 b,HD 221585,1,1,Radial Velocity,2016,Haute-Provence Observatory,0,1173.00000000000,16.00000000000,-16.00000000000,0,2.3060000000,0.0810000000,-0.0810000000,0,13.50000000,,,0,1.21000000,,,0,511.70630000,44.49620000,-44.49620000,0,1.61000000,0.14000000,-0.14000000,0,Msini,0.123000,0.069000,-0.069000,0,,,,,,,,,0,G8 IV,5620.00,27.00,-27.00,0,1.850575,0.040618,-0.014284,0,1.190000,0.120000,-0.120000,0,0.2900,0.0200,-0.0200,0,[Fe/H],4.050000,0.040000,-0.040000,0,23h32m55.05s,353.2293802,+63d09m20.21s,63.1556146,55.85350000,0.10170000,-0.10140000,7.4570000,0.0170000,-0.0170000,5.7810000,0.0290000,-0.0290000,7.2812800,0.0001970,-0.0001970
HD 222076 b,HD 222076,1,1,Radial Velocity,2016,Multiple Observatories,0,871.00000000000,19.00000000000,-19.00000000000,0,1.8300000000,0.0300000000,-0.0300000000,0,13.50000000,,,0,1.21000000,,,0,495.81480000,34.96130000,-34.96130000,0,1.56000000,0.11000000,-0.11000000,0,Msini,0.080000,0.050000,-0.050000,0,,,,,,,,,0,K0 III,4806.00,100.00,-100.00,0,4.100000,0.600000,-0.600000,0,1.070000,0.250000,-0.250000,0,0.0500,0.1000,-0.1000,0,[Fe/H],3.310000,0.150000,-0.150000,0,23h38m07.68s,354.5319820,-70d54m11.69s,-70.9032461,91.15380000,0.18110000,-0.18050000,7.4700000,0.0300000,-0.0300000,5.1270000,0.0270000,-0.0270000,7.1875500,0.0002080,-0.0002080
HD 222155 b,HD 222155,1,1,Radial Velocity,2011,Haute-Provence Observatory,0,3999.00000000000,500.00000000000,-500.00000000000,0,5.1400000000,0.4600000000,-0.4600000000,0,13.40000000,,,0,1.20000000,,,0,581.62598481,111.23994245,-82.63538582,0,1.83000000,0.35000000,-0.26000000,0,Mass,0.160000,0.220000,-0.220000,0,,,,,,,,,0,G2 V,5701.00,44.00,-44.00,0,1.850000,0.040000,-0.040000,0,1.210000,0.100000,-0.100000,0,-0.1800,,,0,[Fe/H],3.990000,0.030000,-0.030000,0,23h38m00.61s,354.5025617,+48d59m45.67s,48.9960191,50.60780000,0.08310000,-0.08270000,7.1171600,0.0230000,-0.0230000,5.5100000,0.0230000,-0.0230000,6.9356300,0.0001460,-0.0001460
HD 222237 b,HD 222237,1,1,Radial Velocity,2024,Multiple Observatories,0,14892.00000000000,2112.00000000000,-1655.00000000000,0,10.8000000000,1.1000000000,-1.0000000000,0,12.80000000,,,0,1.15000000,,,0,1649.52943233,184.34047606,-184.34047606,0,5.19000000,0.58000000,-0.58000000,0,Mass,0.560000,0.030000,-0.030000,0,,,,,,,,,0,K3 V,4751.00,139.00,-139.00,0,0.710000,0.060000,-0.060000,0,0.760000,0.090000,-0.090000,0,-0.3200,0.0200,-0.0200,0,[Fe/H],4.610000,0.100000,-0.100000,0,23h39m37.89s,354.9078642,-72d43m31.18s,-72.7253271,11.44690000,0.00350000,-0.00340000,7.0900000,0.0300000,-0.0300000,4.5810000,0.0290000,-0.0290000,6.7398800,0.0002100,-0.0002100
HD 224538 b,HD 224538,1,1,Radial Velocity,2016,Multiple Observatories,0,1202.05199000000,3.88199000000,-3.68089000000,0,2.3750000000,0.1110000000,-0.1230000000,0,12.70000000,,,0,1.13000000,,,0,2075.73732612,583.53295525,-110.92211404,0,6.53100000,1.83600000,-0.34900000,0,Mass,0.476000,0.014000,-0.013000,0,,,,,,,,,0,F8/G0 IV/V,6097.00,100.00,-100.00,0,1.540000,0.060000,-0.060000,0,1.230000,0.181000,-0.181000,0,0.2700,0.1000,-0.1000,0,[Fe/H],4.190000,0.040000,-0.040000,0,23h58m51.94s,359.7164302,-61d35m12.70s,-61.5868613,79.06080000,0.18540000,-0.18460000,8.0600000,0.0300000,-0.0300000,6.7600000,0.0160000,-0.0160000,7.9219200,0.0002720,-0.0002720
HD 224693 b,HD 224693,1,1,Radial Velocity,2006,W. M. Keck Observatory,0,26.69040000000,0.00190000000,-0.00190000000,0,0.1910000000,0.0140000000,-0.0140000000,0,14.00000000,,,0,1.25000000,,,0,222.48100000,38.13960000,-38.13960000,0,0.70000000,0.12000000,-0.12000000,0,Msini,0.104000,0.017000,-0.017000,0,,,,,,,,,0,G2 V,5894.00,,,0,1.930000,0.180000,-0.180000,0,1.310000,0.290000,-0.290000,0,0.2700,,,0,[Fe/H],4.380000,0.100000,-0.100000,0,23h59m54.00s,359.9749837,-22d25m40.80s,-22.4279999,93.50150000,0.51080000,-0.50530000,8.2300000,0.0300000,-0.0300000,6.8080000,0.0200000,-0.0200000,8.0852800,0.0003070,-0.0003070
HD 22496 b,HD 22496,1,1,Radial Velocity,2021,Paranal Observatory,0,5.09071000000,0.00026000000,-0.00026000000,0,0.0510000000,0.0024000000,-0.0026000000,0,2.22000000,,,0,0.19800000,,,0,5.57000000,0.73000000,-0.68000000,0,0.01752518,0.00229684,-0.00213952,0,Msini,,,,,26.0000,13.0000,-10.0000,0,573.00,63.00,-69.00,0,0,K5/M0V,4385.00,21.00,-21.00,0,0.674000,0.020000,-0.020000,0,0.684000,0.013000,-0.013000,0,-0.0800,0.0200,-0.0200,0,[Fe/H],4.690000,0.050000,-0.050000,0,03h35m01.57s,53.7565398,-48d25m04.14s,-48.4178173,13.59560000,0.00720000,-0.00720000,8.5700000,0.0300000,-0.0300000,5.3380000,0.0180000,-0.0180000,8.0194500,0.0005470,-0.0005470
HD 22532 b,HD 22532,1,1,Radial Velocity,2022,La Silla Observatory,0,872.60000000000,2.80000000000,-2.80000000000,0,1.9000000000,0.0040000000,-0.0040000000,0,13.40000000,,,0,1.19000000,,,0,673.79622284,28.60455663,-28.60455663,0,2.12000000,0.09000000,-0.09000000,0,Msini,0.030000,0.030000,-0.030000,0,,,,,,,,,0,G8 III/IV,5038.00,24.00,-24.00,0,5.690000,0.070000,-0.070000,0,1.570000,0.070000,-0.070000,0,-0.1900,0.0200,-0.0200,0,[Fe/H],3.090000,0.070000,-0.070000,0,03h35m15.56s,53.8148478,-49d25m02.16s,-49.4172669,161.18300000,0.65500000,-0.65500000,7.8500000,0.0300000,-0.0300000,5.6710000,0.0170000,-0.0170000,7.6043000,0.0002190,-0.0002190
HD 22781 b,HD 22781,1,1,Radial Velocity,2011,Haute-Provence Observatory,0,528.07000000000,0.14000000000,-0.14000000000,0,1.1670000000,0.0390000000,-0.0390000000,0,12.30000000,,,0,1.10000000,,,0,4338.20000000,308.00000000,-308.00000000,0,13.65000000,0.97000000,-0.97000000,0,Msini,0.819100,0.002300,-0.002300,0,,,,,,,,,0,K1,5027.00,50.00,-50.00,0,0.743475,0.022138,-0.009173,0,0.750000,0.030000,-0.030000,0,-0.3700,0.1200,-0.1200,0,[Fe/H],4.600000,0.020000,-0.020000,0,03h40m49.57s,55.2065581,+31d49m33.19s,31.8258855,32.60340000,0.11510000,-0.11430000,8.7800000,0.0300000,-0.0300000,6.6070000,0.0210000,-0.0210000,8.5244500,0.0005350,-0.0005350
HD 23079 b,HD 23079,1,1,Radial Velocity,2001,Anglo-Australian Telescope,0,730.59998000000,5.70000000000,-5.70000000000,0,1.6000000000,0.0300000000,-0.0300000000,0,13.20000000,,,0,1.18000000,,,0,829.53630000,34.96130000,-34.96130000,0,2.61000000,0.11000000,-0.11000000,0,Msini,0.100000,0.030000,-0.030000,0,,,,,,,,,0,F9.5 V,5974.00,10.00,-10.00,0,1.070000,0.010000,-0.010000,0,1.120000,0.060000,-0.060000,0,-0.1300,,,0,[Fe/H],4.430000,0.020000,-0.020000,0,03h39m42.77s,54.9281897,-52d54m58.44s,-52.9162344,33.45910000,0.03490000,-0.03480000,7.1200000,0.0300000,-0.0300000,5.7050000,0.0200000,-0.0200000,6.9623500,0.0002930,-0.0002930
HD 23127 b,HD 23127,1,1,Radial Velocity,2006,Anglo-Australian Telescope,0,1211.17000000000,11.11000000000,-8.91000000000,0,2.3700000000,0.0320000000,-0.0320000000,0,13.50000000,,,0,1.21000000,,,0,485.32641000,11.75971000,-12.07754000,0,1.52700000,0.03700000,-0.03800000,0,Msini,0.406000,0.083000,-0.090000,0,,,,,,,,,0,G2 V,5843.00,52.00,-52.00,0,1.490000,0.104000,-0.104000,0,1.208000,0.045000,-0.045000,0,0.2900,0.0300,-0.0300,0,[Fe/H],4.146000,0.054000,-0.054000,0,03h39m23.79s,54.8491271,-60d04m38.02s,-60.0772290,93.85550000,0.20590000,-0.20500000,8.5800000,0.0300000,-0.0300000,7.0870000,0.0180000,-0.0180000,8.4201900,0.0003120,-0.0003120
